sheet,slug,bank_class,Shrawan 2078,Bhadra 2078,Ashwin 2078,Kartik 2078,Mangsir 2078,Poush 2078,Magh 2078,Falgun 2078,Ashadh 2078,Shrawan 2079,Bhadra 2079,Ashwin 2079,Kartik 2079,Mangsir 2079,Poush 2079,Magh 2079,Falgun 2079,Baisakh 2079,Jestha 2079,Ashadh 2079,Shrawan 2080,Bhadra 2080,Ashwin 2080,Kartik 2080,Mangsir 2080,Poush 2080,Magh 2080,Falgun 2080,Baisakh 2080,Jestha 2080,Ashadh 2080,Shrawan 2081,Bhadra 2081,Ashwin 2081,Kartik 2081,Mangsir 2081,Poush 2081,Magh 2081,Falgun 2081,Baisakh 2081,Jestha 2081,Ashadh 2081,Shrawan 2082,Bhadra 2082,Baisakh 2082,Jestha 2082,Ashadh 2082
C7,consumption-loans,commercial,206078.4198,204321.7706,544502.5639,642747.8636,700872.9883,,,,205358.0678,746476.5838,758566.7285,764571.3020,761248.5537,755022.8301,,,,792802.3744,787666.1983,757464.4906,788063.1395,796944.2488,808536.7560,804627.6093,801538.4916,,,,759442.8002,771097.8542,768478.1004,842674.3691,850105.3397,854782.4390,858633.6106,868588.1743,,,,810544.6236,818315.8060,841225.0504,961321.5542,972351.3621,917690.4491,937179.1323,960879.1322
C7,consumption-loans,development,23652.6820,24738.1553,73504.8933,69087.7139,69382.8810,,,,23284.4810,98933.4086,102162.8895,103017.6694,102975.1942,103006.9510,,,,73128.2626,72679.8783,81687.1417,117785.7279,115490.7611,116552.8939,116403.5097,116771.0911,,,,123841.6202,125900.7593,128117.4454,141626.9904,143046.1424,148631.1396,148376.5975,149439.7427,,,,138436.9329,138521.4262,142213.8909,157424.3306,158948.1977,152267.9310,154515.9073,158224.2654
C7,consumption-loans,finance,5310.1063,5264.2842,18407.3930,18832.6855,23581.5183,,,,5124.8651,27588.2005,27835.6434,27852.4758,27669.9760,27925.2846,,,,27714.5194,27728.8994,28331.6915,28499.5572,28269.8654,28463.3471,28561.2420,28637.3136,,,,28934.2268,28930.2116,29542.6923,30396.9298,31903.8339,32201.0345,32061.3232,32141.1626,,,,29238.9423,29632.1932,30166.3365,32445.9749,32557.4046,32516.6961,32474.2121,32605.3344
C7,consumption-loans,system_total,235041.2081,234324.2102,636414.8502,730668.2630,793837.3876,,,,233767.4139,872998.1929,888565.2614,895441.4472,891893.7239,885955.0656,,,,893645.1564,888074.9759,867483.3238,934348.4246,940704.8753,953552.9970,949592.3611,946946.8962,,,,912218.6472,925928.8250,926138.2381,1014698.2893,1025055.3159,1035614.6132,1039071.5313,1050169.0796,,,,978220.4987,986469.4253,1013605.2779,1151191.8597,1163856.9644,1102475.0762,1124169.2518,1151708.7320
C7,electricity-gas-and-water,commercial,205027.2597,208711.3188,213469.9505,214182.2970,215322.1863,,,,202483.0350,243187.5584,242950.1277,248537.5859,250171.1040,253371.3894,,,,231750.7386,233772.1968,239755.9479,303563.4008,305700.1656,313504.8284,313850.3361,315245.2470,,,,283752.4406,288438.5944,298869.0596,371960.3817,374784.2675,384787.1630,384875.5769,388448.5135,,,,346687.5876,353164.6955,365247.9810,435539.0766,440037.9478,421419.0837,423917.4915,432239.4784
C7,electricity-gas-and-water,development,5166.6336,5252.6445,5451.7862,5462.8626,5562.9983,,,,5115.6770,6538.2559,6567.5359,6761.8760,6789.1142,6915.2830,,,,5901.4678,6146.9229,6488.3600,7707.9807,7514.5083,7880.1362,7859.2095,7853.1312,,,,7219.4698,7299.2549,7578.4350,9904.1311,9951.8049,9387.7588,9412.1064,9573.6960,,,,9365.3839,9589.3125,9834.8404,11471.3610,8287.7525,9039.2123,13083.8617,12965.3382
C7,electricity-gas-and-water,finance,293.2283,334.1863,362.6461,388.3433,388.3061,,,,197.8067,713.3268,722.0743,766.4466,773.3784,802.3419,,,,584.7600,617.9001,594.6381,1020.4529,1021.1148,1057.1966,927.2954,929.1172,,,,955.5997,983.5222,1009.3833,705.9626,705.4916,756.7084,751.3826,751.3871,,,,978.9543,937.9637,932.4979,457.0379,462.5660,436.5599,431.0226,411.9014
C7,electricity-gas-and-water,system_total,210487.1216,214298.1497,219284.3828,220033.5028,221273.4907,,,,207796.5187,250439.1411,250239.7379,256065.9084,257733.5966,261089.0144,,,,238236.9664,240537.0199,246838.9459,312291.8344,314235.7887,322442.1612,322636.8411,324027.4954,,,,291927.5102,296721.3716,307456.8778,382570.4754,385441.5641,394931.6302,395039.0659,398773.5966,,,,357031.9258,363691.9716,376015.3193,447467.4756,448788.2663,430894.8559,437432.3758,445616.7181
C7,finance-insurance-and-real-estate,commercial,288262.0721,300847.8900,313819.0916,307392.3790,304785.1517,,,,287620.5694,320525.3325,335478.9999,312262.3675,308024.0608,305182.5082,,,,310473.9365,318394.4673,315352.7263,293237.0359,297748.1377,306447.2348,300186.8903,305199.7368,,,,293974.7549,299534.3857,306729.9804,315593.8456,325363.2108,342458.6554,332394.9112,332218.2586,,,,307969.4038,309027.2455,321326.7380,352718.3821,353996.3112,353286.4569,356771.3475,367855.3360
C7,finance-insurance-and-real-estate,development,37838.8737,39906.7534,43627.5139,43986.9541,46155.5009,,,,39227.4230,48041.6648,49989.9579,49507.7462,48904.5795,48432.6120,,,,46585.4906,46343.0042,47741.9209,46472.2272,47132.3036,51555.5554,50926.4269,51782.1908,,,,46055.6425,46666.4677,46985.4008,59897.7751,59493.4609,60762.9746,58668.6597,59666.3480,,,,59410.8072,62332.3935,61373.4012,57877.2233,56336.8035,60435.1299,59152.2603,59585.3028
C7,finance-insurance-and-real-estate,finance,7614.4121,7240.1900,7786.8494,10270.9369,11868.3444,,,,10321.6585,11862.0311,11829.4268,11702.0085,11613.2560,11526.3004,,,,11150.9714,10996.7758,12148.7514,11522.6390,11566.4486,12142.1695,12102.3104,11695.4749,,,,11662.5661,11802.1770,11843.5603,13577.3575,13517.4309,13313.6764,13071.6310,13179.8718,,,,13350.6006,13412.7891,13655.0621,12060.5078,12153.7663,12052.9992,12371.7647,13297.3196
C7,finance-insurance-and-real-estate,system_total,333715.3579,347994.8334,365233.4549,361650.2700,362808.9969,,,,337169.6508,380429.0284,397298.3846,373472.1223,368541.8963,365141.4206,,,,368210.3984,375734.2474,375243.3985,351231.9020,356446.8899,370144.9596,363215.6277,368677.4026,,,,351692.9635,358003.0303,365558.9414,389068.9782,398374.1026,416535.3064,404135.2019,405064.4784,,,,380730.8116,384772.4280,396355.2012,422656.1132,422486.8810,425774.5860,428295.3725,440737.9584
C7,fishery-related,commercial,8291.8490,9051.9180,9560.3960,9902.3702,10155.3316,,,,7816.3645,11872.0585,11876.6317,11992.2036,12071.4385,12072.0329,,,,11484.2712,11589.1155,11665.5990,13521.4346,13897.8020,13975.6520,13956.7368,14066.9768,,,,12775.0804,13219.3996,13237.0402,14372.2756,14421.3704,14446.4187,14397.8009,14638.7549,,,,14543.5810,14579.2232,14393.6607,14443.6371,14363.1809,14888.4969,14943.3097,14575.3168
C7,fishery-related,development,1080.0732,1131.8094,1215.9582,1208.7807,1264.2484,,,,1008.2293,1347.0740,1369.6506,1374.2894,1377.7854,1383.4262,,,,1333.2426,1344.9723,1340.7581,1520.1766,1549.7246,1549.8554,1545.2042,1537.3196,,,,1517.0883,1506.8868,1522.5305,1553.0654,1549.5774,1583.3561,1601.3822,1601.7739,,,,1550.4610,1540.3640,1523.4882,1482.9822,1535.6451,1518.9205,1324.0371,1320.5744
C7,fishery-related,finance,137.7702,159.0516,167.2139,161.4935,186.0978,,,,131.5924,241.1902,242.4602,239.1215,237.8267,251.6660,,,,236.8904,227.4000,227.2148,254.1151,252.8578,254.5624,253.5701,252.8042,,,,249.9900,242.1222,252.6515,284.5138,299.1212,301.0772,301.4007,305.7410,,,,304.7240,303.4955,295.7172,369.8132,367.5192,334.8363,352.5172,364.6380
C7,fishery-related,system_total,9509.6924,10342.7790,10943.5681,11272.6444,11605.6778,,,,8956.1862,13460.3227,13488.7425,13605.6145,13687.0506,13707.1251,,,,13054.4042,13161.4879,13233.5719,15295.7264,15700.3845,15780.0698,15755.5111,15857.1006,,,,14542.1587,14968.4086,15012.2222,16209.8547,16270.0691,16330.8519,16300.5837,16546.2698,,,,16398.7660,16423.0826,16212.8660,16296.4324,16266.3453,16742.2537,16619.8640,16260.5292
C7,hotel-or-restaurant,commercial,166994.6407,170187.1422,172199.6043,168491.8542,168144.4931,,,,164940.5671,176294.0151,177819.3321,180382.6822,178888.2229,178036.4656,,,,174162.7659,174427.0500,175638.2515,,,,,,,,,178100.6485,179588.6663,182269.1813,,,,,,,,,,,,,,,,
C7,hotel-or-restaurant,development,16389.6723,16908.8032,17730.7933,18357.5280,18751.4174,,,,15862.9595,20706.5509,21337.9473,22131.3135,23010.7354,23078.5986,,,,19942.5067,19921.5513,20442.7335,,,,,,,,,23292.7202,23415.0625,24215.2963,,,,,,,,,,,,,,,,
C7,hotel-or-restaurant,finance,3234.7841,3439.9021,3527.3322,3956.3762,4028.1455,,,,3104.4813,4409.6761,4469.8447,4530.4797,4499.3689,4530.5146,,,,4324.3103,4365.1392,4412.9046,,,,,,,,,4649.5782,4662.4568,4675.7699,,,,,,,,,,,,,,,,
C7,hotel-or-restaurant,system_total,186619.0970,190535.8475,193457.7298,190805.7584,190924.0559,,,,183908.0079,201410.2420,203627.1241,207044.4754,206398.3272,205645.5787,,,,198429.5830,198713.7406,200493.8896,,,,,,,,,206042.9468,207666.1856,211160.2475,,,,,,,,,,,,,,,,
C7,local-government,commercial,1975.6678,1362.2873,1363.5171,1363.4171,1363.2171,,,,1492.1319,1081.2245,1081.2245,1081.2225,1081.2225,1081.2225,,,,1081.2265,1086.1265,1081.2245,1176.1009,1176.1009,1176.1009,1176.1009,1176.1009,,,,1081.3585,1081.3585,1081.5758,1176.1018,1176.1018,1176.1028,1175.3367,1175.7136,,,,1176.1019,1176.1028,1176.1018,1186.6348,1186.6348,1186.6679,1187.5848,1186.6348
C7,local-government,development,10.9596,10.9596,10.9596,10.9596,10.9596,,,,10.9596,8.1912,8.1912,8.1912,8.1912,8.1912,,,,10.9132,10.9132,8.1912,9.1828,9.1800,9.1759,9.1724,9.1677,,,,9.1890,9.1878,9.1850,6.2781,6.2528,9.4579,9.4152,7.0241,,,,7.1492,7.1182,6.3028,11.5153,6.8212,6.8526,6.8526,11.5214
C7,local-government,finance,35.7871,35.7871,35.7871,35.7871,35.7871,,,,35.7871,35.7871,35.7871,35.7871,35.7871,35.7871,,,,35.7871,35.7871,35.7871,35.7871,35.7871,35.7771,35.7771,35.7771,,,,35.7871,35.7871,35.7871,35.8106,35.8106,35.8106,35.8106,35.8106,,,,35.7583,35.7583,35.8106,35.8106,35.8106,37.3106,35.8106,35.8106
C7,local-government,system_total,2022.4145,1409.0340,1410.2638,1410.1638,1409.9638,,,,1538.8786,1125.2029,1125.2029,1125.2009,1125.2009,1125.2009,,,,1127.9268,1132.8268,1125.2029,1221.0708,1221.0681,1221.0539,1221.0504,1221.0457,,,,1126.3347,1126.3335,1126.5480,1218.1905,1218.1652,1221.3713,1220.5625,1218.5482,,,,1219.0093,1218.9792,1218.2151,1233.9607,1229.2666,1230.8311,1230.2479,1233.9668
C7,metal-products-machinary-electronic-equipment-assemblage,commercial,63122.3379,65468.8375,68862.8317,70844.0305,72627.7358,,,,59822.8147,71073.9229,71225.3466,72523.2936,72974.1375,72625.9984,,,,73519.3244,74105.4344,69958.4519,69407.3950,68705.4285,67733.6136,66292.0236,65605.7001,,,,72307.7078,70651.9189,67878.6334,68683.8932,72157.4602,71321.5638,71497.3773,65390.8022,,,,68317.8681,67804.0424,67258.5967,70586.2401,72978.9808,70927.1272,72228.0635,70216.6456
C7,metal-products-machinary-electronic-equipment-assemblage,development,1977.5978,2064.0741,2161.0741,2194.1277,2282.3205,,,,2141.4437,1744.8760,1960.8764,1846.7522,1852.5701,1840.9566,,,,1780.9246,1723.7303,1751.0505,1747.6765,1755.1269,1728.1521,1730.0758,1716.6970,,,,1736.0861,1737.4475,1770.5258,2120.1251,2106.3122,2096.9336,2064.6318,2027.7208,,,,1987.7931,1974.9298,2166.1874,2068.3265,2070.0831,2059.7061,2053.1327,2053.7802
C7,metal-products-machinary-electronic-equipment-assemblage,finance,530.4616,554.6871,701.1277,547.2349,796.3392,,,,597.9149,758.0391,797.8308,791.5494,782.4011,782.7020,,,,798.5915,791.2989,762.4983,607.8352,614.3098,613.9377,671.6369,675.5283,,,,717.2574,685.7498,649.0701,860.4322,833.8430,818.2601,806.7577,793.4102,,,,704.9657,821.6255,862.4036,816.2656,813.2553,767.9545,756.8735,802.8063
C7,metal-products-machinary-electronic-equipment-assemblage,system_total,65630.3974,68087.5987,71725.0335,73585.3931,75706.3955,,,,62562.1732,73576.8380,73984.0539,75161.5952,75609.1087,75249.6570,,,,76098.8405,76620.4636,72472.0006,71762.9066,71074.8652,70075.7035,68693.7362,67997.9254,,,,74761.0513,73075.1163,70298.2292,71664.4505,75097.6154,74236.7575,74368.7669,68211.9332,,,,71010.6269,70600.5977,70287.1877,73470.8321,75862.3191,73754.7878,75038.0697,73073.2320
C7,mining-related,commercial,8583.5239,8245.8791,8747.4423,8503.8941,8603.2571,,,,8257.7795,8628.6212,8889.8100,9382.7745,9518.3418,9771.8689,,,,8074.9398,8148.3871,8386.0145,11965.9440,9768.8281,10383.8205,10811.0678,11283.6694,,,,10202.3129,10652.7702,11382.6046,11627.8415,12962.2950,13313.3296,13909.9664,11183.8909,,,,11818.2791,11577.1205,11553.6502,11027.0777,10691.0171,11732.8614,11458.7543,11352.9892
C7,mining-related,development,380.2251,431.8835,419.4937,427.6626,454.8923,,,,363.9547,305.9632,283.4341,267.4508,275.5028,274.8464,,,,300.6359,304.9431,302.3256,318.2028,317.2745,247.9155,246.3790,287.5778,,,,329.1693,334.9846,321.2458,243.3046,243.0214,301.2775,277.3984,300.0680,,,,273.1264,243.3013,239.3337,306.3222,305.9084,319.5789,318.2929,306.1949
C7,mining-related,finance,64.3108,64.5691,64.8592,64.2852,93.0282,,,,63.5052,99.5000,104.1880,94.5879,97.8947,97.7990,,,,104.4488,103.1602,101.1072,73.4345,73.4246,61.5132,61.4908,61.4629,,,,85.2060,78.8087,85.2708,101.0634,101.0639,99.9943,99.7617,97.7600,,,,55.9002,107.9760,104.7919,58.4383,105.7969,96.3987,96.3968,95.8713
C7,mining-related,system_total,9028.0598,8742.3317,9231.7951,8995.8418,9151.1776,,,,8685.2394,9034.0844,9277.4321,9744.8131,9891.7392,10144.5144,,,,8480.0246,8556.4904,8789.4474,12357.5813,10159.5272,10693.2492,11118.9376,11632.7102,,,,10616.6883,11066.5635,11789.1212,11972.2095,13306.3803,13714.6015,14287.1265,11581.7189,,,,12147.3058,11928.3978,11897.7758,11391.8383,11102.7224,12148.8390,11873.4440,11755.0554
C7,other-services,commercial,163328.4057,169313.3021,172747.9186,174126.4434,173906.1940,,,,163683.8193,180927.1288,182964.5305,184632.6578,183985.8106,185287.9655,,,,178664.6217,166082.5492,177349.9768,178387.6259,179708.4467,181432.4912,182602.1044,181633.3056,,,,183078.4721,180479.1714,178117.3843,179030.7517,182220.4198,182971.2016,184111.2172,186365.3296,,,,181604.0198,181089.5611,181571.7994,200679.9779,208652.0142,193794.0196,196014.0363,200279.0113
C7,other-services,development,11749.2909,12872.0159,12317.4631,12505.7222,12731.9633,,,,11585.6265,13305.2455,14317.3848,14662.5024,15451.4041,15326.1394,,,,13057.5449,13006.3401,13088.4827,15724.4961,15843.7081,15943.2324,16062.4893,16058.3087,,,,15502.7099,15457.8070,15561.0086,17073.4144,17066.8625,17317.3418,17059.8158,17383.1973,,,,16802.6841,16959.3186,17063.8987,18305.5630,18468.0758,17622.4556,17734.2013,18379.5478
C7,other-services,finance,1577.9031,1539.5418,1427.6657,1445.0417,2209.9375,,,,1766.0693,2561.2333,2603.2842,2594.6301,2592.2093,2559.7316,,,,2384.5356,2480.0079,2474.6344,2906.2220,2666.1034,2807.6173,3027.3072,3039.0324,,,,2681.5872,2754.0925,2918.9840,3146.6321,3035.6641,3000.9804,3372.9936,3351.5125,,,,3245.3761,3016.1269,3025.4206,3414.0529,3433.9794,3328.7583,3417.6764,3639.5986
C7,other-services,system_total,176655.5997,183724.8598,186493.0475,188077.2074,188848.0948,,,,177035.5151,196793.6075,199885.1995,201889.7902,202029.4240,203173.8365,,,,194106.7022,181568.8972,192913.0939,197018.3440,198218.2581,200183.3408,201691.9009,200730.6467,,,,201262.7693,198691.0709,196597.3769,199250.7983,202322.9463,203289.5238,204544.0266,207100.0395,,,,201652.0800,201065.0066,201661.1187,222399.5937,230554.0693,214745.2336,217165.9140,222298.1577
C7,others,commercial,531243.4723,557431.0823,400658.5653,351710.7612,314150.4606,,,,513832.9242,297399.1510,261010.2766,270019.9565,267462.2553,270394.8568,,,,275282.5242,277638.7422,311215.0370,237512.6539,235780.5040,236742.5840,236270.4600,235768.3141,,,,263414.8878,256097.9584,260184.5942,244631.6578,245388.0675,246079.7809,246065.6129,246003.9002,,,,245239.2231,250340.5906,248572.3648,249350.0135,248159.9145,244454.7638,246746.2594,249844.6215
C7,others,development,113484.6798,115866.1248,95179.6358,100229.6170,98327.0178,,,,110456.5328,78010.1821,74082.5574,74566.4164,74367.1464,74493.3919,,,,102803.0481,102641.6444,98811.8447,76691.5337,77467.7540,78471.6706,78463.4573,78774.7426,,,,63825.3176,65646.6602,66870.4510,69278.2808,70543.5667,71669.1742,71373.4848,72230.2492,,,,68860.0237,70026.1437,68896.2042,71116.3641,71170.6161,71782.8324,71552.6276,72118.9229
C7,others,finance,17744.2101,17994.4398,10714.3859,11099.7408,11135.5678,,,,17437.6987,11664.2278,11607.3782,11648.0677,11666.2711,11416.4438,,,,12044.5032,12075.2227,11608.1582,10947.9093,10950.6961,11573.5872,11365.0482,11389.9462,,,,10314.2392,10321.3466,10486.1413,13690.7161,14075.4970,14292.3039,14520.9190,14843.3789,,,,12946.7608,12763.9707,13583.9248,16735.6807,16706.3015,15278.9206,15366.7196,16592.3010
C7,others,system_total,662472.3622,691291.6469,506552.5871,463040.1190,423613.0462,,,,641727.1557,387073.5609,346700.2123,356234.4407,353495.6728,356304.6925,,,,390130.0754,392355.6092,421635.0398,325152.0968,324198.9540,326787.8418,326098.9655,325933.0029,,,,337554.4445,332065.9651,337541.1864,327600.6547,330007.1312,332041.2590,331960.0168,333077.5283,,,,327046.0077,333130.7050,331052.4938,337202.0583,336036.8321,331516.5167,333665.6066,338555.8454
C7,productwise--bills-purchased,commercial,4733.9529,5242.0056,5441.3833,5752.9836,5301.9450,,,,4403.1513,2659.8536,2395.3294,2927.9354,2829.1508,2674.2303,,,,3388.8097,4050.4565,3129.7796,3839.9739,4043.9609,5096.6115,5023.0192,4875.8729,,,,3022.9120,3344.3640,4270.8292,6808.2348,6521.5209,7196.6433,7646.7440,7894.6567,,,,5899.0456,6722.3726,7814.9967,12246.0773,11826.9300,10366.0141,11483.0285,12372.2051
C7,productwise--bills-purchased,development,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0420,0.0420,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C7,productwise--bills-purchased,finance,0.0000,0.9950,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C7,productwise--bills-purchased,system_total,4733.9529,5243.0006,5441.3833,5752.9836,5301.9450,,,,4403.1513,2659.8536,2395.3294,2927.9354,2829.1508,2674.2303,,,,3388.8097,4050.4565,3129.7796,3839.9739,4043.9609,5096.6115,5023.0612,4875.9149,,,,3022.9120,3344.3640,4270.8292,6808.2348,6521.5209,7196.6433,7646.7440,7894.6567,,,,5899.0456,6722.3726,7814.9967,12246.0773,11826.9300,10366.0141,11483.0285,12372.2051
C7,productwise--cash-credit-loan,commercial,,,,,,,,,,,,,,,,,,,,,533688.3784,536208.8225,553366.0964,546536.6203,550285.9762,,,,507785.9088,495302.1780,493597.0341,588603.1099,592900.0436,595642.0306,589929.8166,596054.1743,,,,607835.0607,597742.2459,587955.8027,581578.0261,597946.7264,604489.2763,588570.7297,585274.3358
C7,productwise--cash-credit-loan,development,,,,,,,,,,,,,,,,,,,,,29530.7906,32264.3912,35341.8639,35031.0753,35673.4156,,,,18154.6687,18052.3448,19123.7577,50983.1853,55036.1389,57805.2917,55453.0644,57424.6496,,,,35419.5828,53504.8245,52998.7606,56149.5216,56329.8561,58320.5464,57252.4783,57854.4318
C7,productwise--cash-credit-loan,finance,,,,,,,,,,,,,,,,,,,,,6633.5210,6818.7326,6614.1395,6558.5251,5378.2611,,,,3043.8229,2954.8297,3735.2050,7702.0296,7690.0132,7820.8372,7416.1048,7424.1554,,,,5254.0996,7629.0512,7757.0293,7379.3330,7501.2791,7590.7722,7507.6973,7525.7016
C7,productwise--cash-credit-loan,system_total,,,,,,,,,,,,,,,,,,,,,569852.6900,575291.9463,595322.0998,588126.2207,591337.6529,,,,528984.4004,516309.3526,516455.9969,647288.3249,655626.1957,661268.1595,652798.9858,660902.9792,,,,648508.7431,658876.1216,648711.5926,645106.8807,661777.8616,670400.5949,653330.9052,650654.4693
C7,productwise--demand-other-working-capital-loan,commercial,863978.8266,886681.5860,913254.8584,891293.8646,904068.9495,,,,856327.3290,1001529.0594,1002170.1718,1019406.7897,1025443.9151,1026923.0238,,,,1014460.7785,1013846.6317,989680.1176,846035.2925,847854.9923,836698.7755,826451.9367,818543.4916,,,,956263.8330,940007.2741,849207.9938,713421.6157,722365.3421,744395.8710,755242.1172,772945.6353,,,,742052.4800,735907.1365,709592.9344,811983.6130,809485.3788,837756.8727,836847.6833,803001.2704
C7,productwise--demand-other-working-capital-loan,development,17635.5661,14971.3832,14965.8452,14702.3936,14914.6507,,,,17948.8246,17622.6062,17852.2894,18458.7618,18544.9427,18684.1581,,,,17357.9132,17384.5146,17812.3539,24461.6140,22217.9855,20277.4076,19917.2698,19094.7413,,,,26899.3295,26339.8763,24487.0075,9119.5720,8959.0314,9163.9105,9026.6974,9215.7191,,,,16794.4984,6863.3058,9123.9277,11289.0145,8521.1060,9136.7016,12527.4516,12531.1876
C7,productwise--demand-other-working-capital-loan,finance,5018.9985,4939.7330,6005.4624,7315.6854,8822.5440,,,,5957.3815,6375.8171,6359.0985,6277.0566,6242.2314,6344.1352,,,,7080.2876,7022.3954,6555.0634,6762.9705,6131.9688,6527.4986,6386.7087,6098.2155,,,,6537.9812,6584.6149,6530.9595,6564.2633,6652.5511,6314.3501,6853.2986,6638.0323,,,,6473.9032,6664.0138,6728.5690,5281.9703,5289.4457,5756.4752,5663.8771,5471.6739
C7,productwise--demand-other-working-capital-loan,system_total,886633.3913,906592.7022,934226.1661,913311.9435,927806.1442,,,,880233.5351,1025527.4827,1026381.5598,1044142.6081,1050231.0892,1051951.3172,,,,1038898.9794,1038253.5418,1014047.5348,877259.8771,876204.9466,863503.6817,852755.9151,843736.4484,,,,989701.1437,972931.7653,880225.9607,729105.4510,737976.9247,759874.1316,771122.1133,788799.3867,,,,765320.8816,749434.4561,725445.4311,828554.5978,823295.9306,852650.0494,855039.0120,821004.1320
C7,productwise--deprived-sector-loan,commercial,243625.9733,257437.4643,275798.1662,279734.9695,279857.6761,,,,239727.7974,288697.3993,288301.0091,279208.7861,276599.3806,277105.4013,,,,283949.8419,283013.9833,279645.5900,264509.2564,268736.5412,273238.3823,270351.2236,267507.9350,,,,262507.6246,260836.2372,262365.2417,263633.4390,262326.7992,267907.8035,255176.6546,246875.8505,,,,264254.2298,263068.3911,267360.1839,242593.0787,242768.5802,252280.5745,247866.5122,256784.1666
C7,productwise--deprived-sector-loan,development,47268.5956,50384.9818,52779.0306,52943.2393,53342.7368,,,,47111.4849,50395.5035,51253.4403,50188.9921,49615.2093,48382.1355,,,,49819.9413,49186.6130,49166.6284,39319.2065,40210.1692,42443.3305,41522.1406,42429.1963,,,,42591.2219,42316.2923,40153.3303,37706.1949,37567.8616,38307.7064,37238.3037,37451.3681,,,,40294.7760,40311.6479,38067.7898,32108.2344,32097.1470,35353.4869,34968.6821,33923.6186
C7,productwise--deprived-sector-loan,finance,4589.3780,4005.0419,4950.9920,6100.8119,6706.5935,,,,6574.5701,6454.9517,6472.4128,6357.4516,6279.3350,6159.5714,,,,6757.6226,6597.3544,6811.0309,5679.4118,5881.5221,6707.9694,6434.8651,6211.7052,,,,5609.8678,5651.9081,5837.8873,6459.3911,5815.5996,6136.9848,5584.0693,5507.7416,,,,6610.4452,6575.2246,6758.1677,4239.8029,4221.6305,4179.8923,4257.7644,5551.9412
C7,productwise--deprived-sector-loan,system_total,295483.9469,311827.4880,333528.1888,338779.0207,339907.0064,,,,293413.8525,345547.8545,346026.8622,335755.2298,332493.9248,331647.1082,,,,340527.4058,338797.9508,335623.2493,309507.8747,314828.2326,322389.6822,318308.2292,316148.8366,,,,310708.7144,308804.4377,308356.4593,307799.0251,305710.2604,312352.4947,297999.0276,289834.9602,,,,311159.4510,309955.2637,312186.1414,278941.1160,279087.3577,291813.9537,287092.9587,296259.7263
C7,productwise--hire-purchase-loan,commercial,137385.9321,139719.1211,139202.4871,140036.4312,141451.1528,,,,134892.9588,133466.5514,131751.4239,128883.1032,127229.8944,124946.1803,,,,139185.0764,138167.9769,131340.2013,111731.3799,111128.6933,109582.7890,108884.7921,109351.2049,,,,116185.1310,115052.4503,138262.0644,107065.5116,107997.9955,107823.8141,109553.3667,111582.0898,,,,106520.5570,107669.6669,106859.9730,113003.3683,113616.3949,113045.4655,115070.4852,113079.7873
C7,productwise--hire-purchase-loan,development,22165.9781,22690.7482,22928.3065,23168.2708,23284.5616,,,,21804.2464,21576.6781,21389.1568,20930.9858,20704.4105,20379.2028,,,,22575.3385,22319.9708,21814.0208,17171.4990,16988.3571,16596.1599,16481.5918,16257.2158,,,,18309.4467,17995.4456,17352.0220,13822.2201,13797.8906,13862.4884,13812.4563,13748.1395,,,,14704.2861,14516.4831,13989.8706,12088.3588,12102.8393,12718.5876,12499.3455,12233.1365
C7,productwise--hire-purchase-loan,finance,4031.6107,4151.3079,4291.1264,4157.5106,4166.4837,,,,3960.2089,4006.5069,4250.8717,4225.2445,3986.5637,4012.4541,,,,4182.6856,4163.1241,4007.4716,3539.2254,3515.9061,3500.8950,3438.3776,3404.6553,,,,3655.0312,3660.3199,3602.4110,3257.9502,3241.1614,3258.8267,3352.1829,3302.6286,,,,3321.6935,3326.3698,3252.5821,3436.3728,3550.5054,3393.5524,3362.4950,3368.0539
C7,productwise--hire-purchase-loan,system_total,163583.5208,166561.1772,166421.9200,167362.2125,168902.1981,,,,160657.4140,159049.7364,157391.4524,154039.3335,151920.8686,149337.8372,,,,165943.1006,164651.0718,157161.6937,132442.1042,131632.9565,129679.8439,128804.7614,129013.0760,,,,138149.6089,136708.2158,159216.4974,124145.6820,125037.0475,124945.1292,126718.0059,128632.8579,,,,124546.5367,125512.5198,124102.4257,128528.0999,129269.7396,129157.6055,130932.3257,128680.9777
